User_ID,Series_Title,Watched_to_End,Age_Group
1566,Bonnie and Clyde,True,adults
1566,Blood Simple,True,adults
1566,Queen,True,adults
1566,The Illusionist,True,adults
1566,Double Indemnity,True,adults
1566,Raiders of the Lost Ark,True,adults
1566,La Grande Illusion,True,adults
1566,District 9,False,adults
1566,Captain Fantastic,False,adults
1567,Serbuan maut,True,youth
1567,Up,True,youth
1567,To Kill a Mockingbird,True,youth
1567,The Deer Hunter,True,youth
1567,Veer-Zaara,False,youth
1567,Dunkirk,True,youth
1567,Taare Zameen Par,True,youth
1567,Le Petit Prince,True,youth
1567,Million Dollar Baby,False,youth
1567,"Paris, Texas",False,youth
1567,L.A. Confidential,True,youth
1568,Star Trek Into Darkness,False,adults
1568,Der Untergang,True,adults
1568,Do lok tin si,True,adults
1568,Night of the Living Dead,True,adults
1568,Der Himmel über Berlin,True,adults
1568,Die Hard: With a Vengeance,True,adults
1568,Twelve Monkeys,False,adults
1568,Tenkû no shiro Rapyuta,True,adults
1568,The 39 Steps,False,adults
1568,3:10 to Yuma,True,adults
1568,Kramer vs. Kramer,True,adults
1569,Le locataire,True,adults
1569,My Fair Lady,True,adults
1569,Braveheart,True,adults
1569,Mulan,True,adults
1569,Toy Story 2,True,adults
1569,Sabrina,True,adults
1569,(500) Days of Summer,True,adults
1569,12 Angry Men,False,adults
1569,Life of Brian,True,adults
1569,The Breakfast Club,True,adults
1569,The Hobbit: An Unexpected Journey,True,adults
1569,Roma,False,adults
1569,Il postino,True,adults
1570,Mad Max 2,False,adults
1570,Spotlight,True,adults
1570,The General,True,adults
1570,C.R.A.Z.Y.,True,adults
1570,Yôjinbô,False,adults
1570,La grande bellezza,True,adults
1570,Once Were Warriors,True,adults
1570,My Cousin Vinny,True,adults
1571,Hana-bi,True,seniors
1571,Reservoir Dogs,False,seniors
1571,Kick-Ass,True,seniors
1571,The Killing,True,seniors
1571,Spider-Man: Into the Spider-Verse,True,seniors
1571,Andaz Apna Apna,True,seniors
1571,Dawn of the Dead,True,seniors
1571,The Day the Earth Stood Still,True,seniors
1571,In Bruges,True,seniors
1571,La grande bellezza,True,seniors
1571,Lat sau san taam,True,seniors
1572,Miracle in cell NO.7,True,adults
1572,Laura,False,adults
1572,Ferris Bueller's Day Off,True,adults
1572,Hotel Rwanda,True,adults
1572,The Bourne Supremacy,True,adults
1573,Ayla: The Daughter of War,True,adults
1573,Scent of a Woman,True,adults
1573,Breakfast at Tiffany's,True,adults
1573,The Treasure of the Sierra Madre,True,adults
1573,End of Watch,True,adults
1573,Ran,True,adults
1573,Searching,False,adults
1573,Django Unchained,True,adults
1573,Arsenic and Old Lace,True,adults
1573,The Grapes of Wrath,True,adults
1573,The Hobbit: The Desolation of Smaug,False,adults
1574,The Butterfly Effect,True,adults
1574,Rope,True,adults
1574,Se7en,True,adults
1574,Belle de jour,True,adults
1574,Bonnie and Clyde,True,adults
1574,The Third Man,True,adults
1574,Ang-ma-reul bo-at-da,False,adults
1574,Miracle in cell NO.7,True,adults
1574,Sing Street,False,adults
1574,8½,True,adults
1574,The Deer Hunter,True,adults
1574,The Fifth Element,True,adults
1574,Willy Wonka & the Chocolate Factory,True,adults
1574,Mary Poppins,True,adults
1574,The Naked Gun: From the Files of Police Squad!,True,adults
1574,Il conformista,True,adults
1575,Drishyam,True,seniors
1575,Ayla: The Daughter of War,True,seniors
1575,Remember the Titans,True,seniors
1575,Braveheart,True,seniors
1575,True Grit,True,seniors
1575,Back to the Future Part II,True,seniors
1575,Black Hawk Down,True,seniors
1575,Ghostbusters,True,seniors
1575,Sin City,True,seniors
1575,Pink Floyd: The Wall,True,seniors
1576,The Others,True,youth
1576,Knockin' on Heaven's Door,True,youth
1576,Underground,True,youth
1576,Rushmore,True,youth
1576,La grande bellezza,True,youth
1576,The Princess Bride,True,youth
1576,Pride,True,youth
1577,English Vinglish,True,youth
1577,How to Train Your Dragon 2,True,youth
1577,Walk the Line,True,youth
1577,The Blind Side,True,youth
1577,The Last Emperor,False,youth
1577,Hidden Figures,True,youth
1577,Kimi no na wa.,True,youth
1577,8½,True,youth
1577,Jodaeiye Nader az Simin,True,youth
1578,I Am Sam,True,adults
1578,Avengers: Infinity War,True,adults
1578,Andaz Apna Apna,True,adults
1578,Thor: Ragnarok,True,adults
1578,Le charme discret de la bourgeoisie,True,adults
1578,The Perks of Being a Wallflower,True,adults
1578,Joker,True,adults
1578,Tumbbad,True,adults
1578,Blue Velvet,True,adults
1578,Bacheha-Ye aseman,True,adults
1578,Amarcord,True,adults
1579,Blowup,True,youth
1579,Patton,True,youth
1579,The Usual Suspects,False,youth
1579,Sen to Chihiro no kamikakushi,True,youth
1579,Cat on a Hot Tin Roof,True,youth
1579,Kaguyahime no monogatari,True,youth
1580,Okuribito,True,adults
1580,The Longest Day,False,adults
1580,Frankenstein,True,adults
1580,Vertigo,True,adults
1580,Sanjuro,True,adults
1580,Interstellar,True,adults
1580,Before Sunrise,True,adults
1580,Straight Outta Compton,True,adults
1581,The Ladykillers,True,adults
1581,Vertigo,True,adults
1581,Being There,True,adults
1582,La vita è bella,True,seniors
1582,Repulsion,True,seniors
1582,Strangers on a Train,True,seniors
1582,Raazi,True,seniors
1582,25th Hour,True,seniors
1582,The Grand Budapest Hotel,True,seniors
1582,The Artist,False,seniors
1582,The Hurricane,True,seniors
1582,Funny Games,True,seniors
1582,Coraline,True,seniors
1583,Singin' in the Rain,False,adults
1583,The Message,True,adults
1583,The African Queen,True,adults
1583,When Harry Met Sally...,True,adults
1583,Kaze no tani no Naushika,True,adults
1583,The Imitation Game,True,adults
1583,Creed,True,adults
1583,JFK,True,adults
1583,The Prestige,True,adults
1583,All That Jazz,True,adults
1583,Harry Potter and the Deathly Hallows: Part 1,True,adults
1584,Akira,True,youth
1584,Little Women,False,youth
1584,The Apartment,True,youth
1584,Goldfinger,True,youth
1584,Donnie Brasco,True,youth
1585,Drive,True,adults
1585,Black Hawk Down,True,adults
1585,Cat on a Hot Tin Roof,True,adults
1585,How to Train Your Dragon,True,adults
1585,Bin-jip,False,adults
1585,Spotlight,True,adults
1585,Platoon,True,adults
1585,Giant,True,adults
1585,No Country for Old Men,True,adults
1585,Slumdog Millionaire,False,adults
1586,Bonnie and Clyde,True,seniors
1586,Fanny och Alexander,True,seniors
1586,Who Framed Roger Rabbit,True,seniors
1586,JFK,True,seniors
1586,The King of Comedy,False,seniors
1586,Adams æbler,True,seniors
1586,The Message,True,seniors
1586,Efter brylluppet,True,seniors
1586,Rogue One,True,seniors
1586,Gully Boy,True,seniors
1586,The Magdalene Sisters,True,seniors
1586,I Am Sam,False,seniors
1587,Harry Potter and the Deathly Hallows: Part 2,True,adults
1587,The Longest Day,False,adults
1587,Rockstar,False,adults
1587,Yeopgijeogin geunyeo,True,adults
1587,Indiana Jones and the Last Crusade,True,adults
1587,Ford v Ferrari,True,adults
1587,Witness for the Prosecution,True,adults
1587,Tengoku to jigoku,True,adults
1587,Isle of Dogs,True,adults
1587,Ben-Hur,False,adults
1587,The Elephant Man,True,adults
1587,Predator,True,adults
1587,Logan,True,adults
1587,Taxi Driver,True,adults
1588,Stagecoach,True,youth
1588,Sleuth,True,youth
1588,"I, Daniel Blake",True,youth
1588,Hauru no ugoku shiro,True,youth
1588,Das weiße Band - Eine deutsche Kindergeschichte,True,youth
1588,Lage Raho Munna Bhai,True,youth
1588,Lucky Number Slevin,True,youth
1588,Sleepers,True,youth
1588,Ayla: The Daughter of War,True,youth
1589,Dark City,True,adults
1589,The Departed,True,adults
1589,Close Encounters of the Third Kind,True,adults
1589,Mulholland Dr.,True,adults
1589,Donnie Brasco,False,adults
1589,Mr. Nobody,True,adults
1589,Du rififi chez les hommes,True,adults
1589,The Count of Monte Cristo,True,adults
1589,The Best Years of Our Lives,True,adults
1590,The Truman Show,True,youth
1590,Boyhood,False,youth
1590,The Adventures of Robin Hood,True,youth
1590,Kahaani,True,youth
1590,Tropa de Elite 2: O Inimigo Agora é Outro,False,youth
1590,True Grit,False,youth
1590,Kaguyahime no monogatari,True,youth
1590,Ah-ga-ssi,True,youth
1591,What Ever Happened to Baby Jane?,True,adults
1591,The Gentlemen,True,adults
1591,A Clockwork Orange,True,adults
1591,Lifeboat,True,adults
1591,The Prestige,True,adults
1591,The Verdict,True,adults
1591,Hedwig and the Angry Inch,True,adults
1591,The Big Lebowski,True,adults
1591,The Last of the Mohicans,True,adults
1591,Harry Potter and the Deathly Hallows: Part 1,True,adults
1591,My Name Is Khan,True,adults
1591,Mission: Impossible - Fallout,True,adults
1592,Dilwale Dulhania Le Jayenge,False,youth
1592,Le locataire,True,youth
1592,Paddington 2,True,youth
1592,Fight Club,True,youth
1592,The Boondock Saints,True,youth
1592,Key Largo,False,youth
1592,The Goonies,True,youth
1592,Charade,True,youth
1593,Toy Story 3,True,youth
1593,The Others,False,youth
1593,Sling Blade,True,youth
1593,The Lion King,True,youth
1593,Hamilton,True,youth
1593,The Last Picture Show,False,youth
1593,The Iron Giant,True,youth
1593,Drishyam,True,youth
1593,"Planes, Trains & Automobiles",True,youth
1594,Das Experiment,True,seniors
1594,The Lego Movie,False,seniors
1594,The Boondock Saints,True,seniors
1594,Mary Poppins,False,seniors
1594,The Social Network,True,seniors
1595,Kaze tachinu,True,seniors
1595,The Birds,True,seniors
1595,Cape Fear,False,seniors
1595,Captain Fantastic,True,seniors
1595,Some Like It Hot,False,seniors
1595,My Name Is Khan,True,seniors
1595,After Hours,True,seniors
1595,The Dirty Dozen,True,seniors
1596,What We Do in the Shadows,True,youth
1596,Saving Private Ryan,True,youth
1596,Harry Potter and the Deathly Hallows: Part 2,True,youth
1596,Chinatown,True,youth
1596,Boyhood,True,youth
1596,Jurassic Park,True,youth
1596,The Fall,True,youth
1596,What Ever Happened to Baby Jane?,True,youth
1597,Room,True,seniors
1597,Warrior,True,seniors
1597,The Little Mermaid,True,seniors
1597,Amadeus,True,seniors
1597,Awakenings,True,seniors
1597,The Curious Case of Benjamin Button,True,seniors
1597,The Princess Bride,True,seniors
1597,Snatch,True,seniors
1597,8½,True,seniors
1598,Baby,True,adults
1598,Glengarry Glen Ross,True,adults
1598,The Royal Tenenbaums,True,adults
1598,Joker,True,adults
1598,Willy Wonka & the Chocolate Factory,True,adults
1598,The Usual Suspects,True,adults
1598,Searching,True,adults
1598,In the Heat of the Night,True,adults
1599,Wo hu cang long,True,adults
1599,The Longest Day,True,adults
1599,The Kid,True,adults
1599,The Wolf of Wall Street,True,adults
1599,Forushande,True,adults
1599,Braveheart,True,adults
1599,La migliore offerta,True,adults
1599,La planète sauvage,True,adults
1599,Modern Times,True,adults
1599,The Pianist,True,adults
1599,Dazed and Confused,True,adults
1599,One Flew Over the Cuckoo's Nest,True,adults
1599,The Conversation,True,adults
1599,Sicario,True,adults
1599,Victoria,True,adults
1600,Kahaani,True,seniors
1600,The Perks of Being a Wallflower,True,seniors
1600,Idi i smotri,True,seniors
1600,The Hateful Eight,True,seniors
1600,Abre los ojos,True,seniors
1600,La planète sauvage,True,seniors
1600,Incredibles 2,True,seniors
1600,Belle de jour,True,seniors
1601,The Lunchbox,True,youth
1601,The Lord of the Rings: The Return of the King,True,youth
1601,A Man for All Seasons,True,youth
1601,Tropa de Elite,True,youth
1601,Taken,True,youth
1601,The Remains of the Day,True,youth
1601,Fantasia,True,youth
1601,All That Jazz,True,youth
1601,A Streetcar Named Desire,True,youth
1601,Incredibles 2,True,youth
1602,Hachi: A Dog's Tale,True,adults
1602,Shichinin no samurai,True,adults
1602,Udaan,True,adults
1602,Apollo 13,True,adults
1602,Sing Street,True,adults
1602,The Verdict,True,adults
1602,Batman: Mask of the Phantasm,True,adults
1602,Le scaphandre et le papillon,True,adults
1602,Kung fu,True,adults
1603,Fantastic Mr. Fox,True,seniors
1603,Ladri di biciclette,False,seniors
1603,Bound by Honor,False,seniors
1603,Les yeux sans visage,True,seniors
1603,Rebecca,True,seniors
1603,Barfi!,False,seniors
1603,Harry Potter and the Sorcerer's Stone,True,seniors
1603,A Bronx Tale,True,seniors
1603,The Help,True,seniors
1603,Udaan,True,seniors
1603,The Secret of Kells,True,seniors
1603,Hunt for the Wilderpeople,True,seniors
1604,Mississippi Burning,True,adults
1604,No Man's Land,True,adults
1604,Kelly's Heroes,True,adults
1604,Badhaai ho,False,adults
1604,Rockstar,False,adults
1604,Sleepers,True,adults
1604,The Matrix,True,adults
1604,The Thin Red Line,True,adults
1604,"South Park: Bigger, Longer & Uncut",True,adults
1604,To Be or Not to Be,True,adults
1605,The Social Network,True,adults
1605,300,True,adults
1605,Drishyam,True,adults
1605,The Pursuit of Happyness,True,adults
1605,E.T. the Extra-Terrestrial,True,adults
1605,The Birds,True,adults
1605,Mulholland Dr.,True,adults
1605,Fear and Loathing in Las Vegas,True,adults
1605,Gake no ue no Ponyo,True,adults
1606,28 Days Later...,True,adults
1606,Before Sunset,False,adults
1606,Awakenings,True,adults
1606,The Wild Bunch,True,adults
1606,Der Name der Rose,True,adults
1606,Dil Chahta Hai,True,adults
1606,The 39 Steps,True,adults
1606,Rush,True,adults
1606,Guardians of the Galaxy,True,adults
1606,Dil Bechara,True,adults
1606,Platoon,True,adults
1607,Dip huet seung hung,True,seniors
1607,Fantastic Mr. Fox,True,seniors
1607,Mononoke-hime,True,seniors
1607,This Is Spinal Tap,True,seniors
1607,Victoria,True,seniors
1607,The Sound of Music,True,seniors
1607,Isle of Dogs,True,seniors
1607,All About Eve,True,seniors
1607,Billy Elliot,True,seniors
1607,Trois couleurs: Rouge,True,seniors
1608,Toy Story 3,True,adults
1608,His Girl Friday,True,adults
1608,Dark City,True,adults
1608,Freaks,True,adults
1608,American Psycho,False,adults
1608,Star Trek Into Darkness,True,adults
1608,Drishyam,True,adults
1608,Cinderella Man,True,adults
1608,Mononoke-hime,True,adults
1608,La Grande Illusion,True,adults
1608,Kramer vs. Kramer,True,adults
1608,Lost Highway,True,adults
1608,Yip Man,True,adults
1609,Vozvrashchenie,False,youth
1609,The Straight Story,True,youth
1609,Munna Bhai M.B.B.S.,True,youth
1609,As Good as It Gets,True,youth
1609,Wo hu cang long,True,youth
1609,Roman Holiday,True,youth
1609,Ikiru,False,youth
1609,The Naked Gun: From the Files of Police Squad!,True,youth
1609,Fear and Loathing in Las Vegas,True,youth
1609,Kelly's Heroes,True,youth
1610,Diarios de motocicleta,True,seniors
1610,Lifeboat,True,seniors
1610,Being There,True,seniors
1610,Control,True,seniors
1610,Coraline,True,seniors
1610,Du rififi chez les hommes,True,seniors
1610,Nightcrawler,True,seniors
1610,Moneyball,True,seniors
1610,Dawn of the Planet of the Apes,True,seniors
1610,Dirty Harry,True,seniors
1610,Ivanovo detstvo,True,seniors
1611,Dev.D,True,youth
1611,Persona,True,youth
1611,Pride & Prejudice,True,youth
1611,Tombstone,True,youth
1611,To Kill a Mockingbird,True,youth
1611,Braveheart,False,youth
1611,Rosemary's Baby,True,youth
1611,12 Angry Men,True,youth
1611,Primal Fear,True,youth
1611,La Vie En Rose,True,youth
1611,Vikram Vedha,False,youth
1611,The Gentlemen,True,youth
1611,Vertigo,False,youth
1611,Rear Window,True,youth
1612,The Green Mile,True,adults
1612,Wo hu cang long,True,adults
1612,Druk,True,adults
1612,Dangal,True,adults
1612,Se7en,True,adults
1612,Ayla: The Daughter of War,True,adults
1612,Where Eagles Dare,True,adults
1612,Lucky Number Slevin,True,adults
1612,Veer-Zaara,True,adults
1613,Midnight Cowboy,True,youth
1613,What We Do in the Shadows,True,youth
1613,Du rififi chez les hommes,True,youth
1613,Knockin' on Heaven's Door,True,youth
1613,La haine,True,youth
1613,Lethal Weapon,True,youth
1614,Le salaire de la peur,True,youth
1614,Amélie,True,youth
1614,Kari-gurashi no Arietti,True,youth
1614,Yôjinbô,True,youth
1614,Detachment,True,youth
1614,Talvar,True,youth
1614,A Little Princess,True,youth
1614,The Lord of the Rings: The Two Towers,True,youth
1614,Funny Games,True,youth
1614,Days of Heaven,True,youth
1614,Dom za vesanje,True,youth
1614,Mary Poppins,True,youth
1615,The Deer Hunter,True,adults
1615,Vikram Vedha,True,adults
1615,Sherlock Jr.,True,adults
1615,En man som heter Ove,True,adults
1615,Gravity,True,adults
1615,Dog Day Afternoon,True,adults
1615,Au revoir les enfants,True,adults
1615,Scarface,True,adults
1615,Harry Potter and the Prisoner of Azkaban,True,adults
1615,Some Like It Hot,True,adults
1615,Das Experiment,True,adults
1616,"4 luni, 3 saptamâni si 2 zile",True,youth
1616,Queen,True,youth
1616,Some Like It Hot,True,youth
1616,Gone with the Wind,True,youth
1616,Ba wang bie ji,True,youth
1616,The Trial of the Chicago 7,True,youth
1616,Hannah and Her Sisters,True,youth
1616,Tenkû no shiro Rapyuta,True,youth
1616,Kôkaku Kidôtai,True,youth
1616,"Il buono, il brutto, il cattivo",True,youth
1616,Days of Heaven,True,youth
1616,Network,False,youth
1616,The Color Purple,True,youth
1616,The Elephant Man,False,youth
1617,Oldeuboi,True,adults
1617,Kal Ho Naa Ho,True,adults
1617,"Monsters, Inc.",True,adults
1617,Les diaboliques,True,adults
1618,Memento,True,seniors
1618,The Sound of Music,True,seniors
1618,Saving Private Ryan,True,seniors
1618,X-Men: Days of Future Past,True,seniors
1618,Wonder,True,seniors
1618,The Right Stuff,True,seniors
1618,The Grand Budapest Hotel,True,seniors
1618,Barfi!,True,seniors
1618,Le passé,True,seniors
1618,Logan,True,seniors
1618,Gilda,True,seniors
1618,Shichinin no samurai,True,seniors
1618,It's a Wonderful Life,True,seniors
1618,Thor: Ragnarok,True,seniors
1618,Patton,True,seniors
1618,Aliens,True,seniors
1618,Tangled,True,seniors
1618,Big Hero 6,True,seniors
1618,The Hobbit: An Unexpected Journey,True,seniors
1619,Aladdin,True,seniors
1619,Catch Me If You Can,True,seniors
1619,Mimi wo sumaseba,True,seniors
1619,Cool Hand Luke,True,seniors
1619,Dirty Harry,True,seniors
1619,King Kong,True,seniors
1619,Drive,True,seniors
1620,The Remains of the Day,True,youth
1620,Delicatessen,True,youth
1620,Capharnaüm,True,youth
1620,Ajeossi,True,youth
1620,"Aguirre, der Zorn Gottes",True,youth
1620,Darbareye Elly,True,youth
1621,Short Term 12,True,youth
1621,Interstate 60: Episodes of the Road,True,youth
1621,Saw,True,youth
1621,The Social Network,True,youth
1621,Only the Brave,True,youth
1621,Victoria,False,youth
1621,Togo,True,youth
1621,Beauty and the Beast,False,youth
1621,The Message,True,youth
1621,The Best Years of Our Lives,True,youth
1621,Some Like It Hot,True,youth
1621,I Am Sam,True,youth
1621,American Beauty,True,youth
1621,All That Jazz,True,youth
1621,The Hateful Eight,True,youth
1621,Dom za vesanje,True,youth
1621,The Fighter,True,youth
1621,The Thing,True,youth
1622,Central do Brasil,True,youth
1622,Tumbbad,True,youth
1622,From Here to Eternity,True,youth
1622,Amour,True,youth
1622,The Big Lebowski,True,youth
1622,Jagten,True,youth
1622,Short Term 12,True,youth
1622,La planète sauvage,True,youth
1622,Sleepers,True,youth
1622,English Vinglish,True,youth
1623,Belle de jour,False,youth
1623,A Hard Day's Night,True,youth
1623,Man on Fire,True,youth
1623,The Florida Project,True,youth
1623,End of Watch,True,youth
1623,Notorious,False,youth
1623,The Hobbit: The Desolation of Smaug,True,youth
1623,A Night at the Opera,True,youth
1624,Perfetti sconosciuti,True,youth
1624,Zindagi Na Milegi Dobara,True,youth
1624,Il postino,True,youth
1624,Escape from Alcatraz,True,youth
1624,Gladiator,True,youth
1625,Festen,True,seniors
1625,Lucky Number Slevin,True,seniors
1625,Die Hard,True,seniors
1625,Munna Bhai M.B.B.S.,True,seniors
1625,Arsenic and Old Lace,True,seniors
1625,Rupan sansei: Kariosutoro no shiro,True,seniors
1625,The Lion in Winter,False,seniors
1625,Sabrina,True,seniors
1625,Eternal Sunshine of the Spotless Mind,True,seniors
1626,Whiplash,True,youth
1626,Home Alone,True,youth
1626,Kal Ho Naa Ho,True,youth
1627,Boogie Nights,False,youth
1627,Ôkami kodomo no Ame to Yuki,True,youth
1627,PK,True,youth
1627,My Fair Lady,True,youth
1627,A Beautiful Mind,True,youth
1627,The Matrix,True,youth
1627,City Lights,True,youth
1627,The Machinist,True,youth
1627,Taare Zameen Par,True,youth
1627,Serpico,True,youth
1628,American Beauty,True,adults
1628,Scarface,True,adults
1628,Blood Simple,True,adults
1628,Mary Poppins,True,adults
1629,Koe no katachi,True,adults
1629,The Taking of Pelham One Two Three,True,adults
1629,Inception,True,adults
1629,Alien,True,adults
1629,Anatomy of a Murder,True,adults
1629,"Paris, Texas",True,adults
1630,Sunset Blvd.,True,adults
1630,The Lego Movie,True,adults
1630,"Synecdoche, New York",True,adults
1630,The Boy in the Striped Pyjamas,True,adults
1630,Harvey,True,adults
1630,Udta Punjab,True,adults
1630,When Harry Met Sally...,True,adults
1630,Duck Soup,True,adults
1630,Mononoke-hime,False,adults
1630,Whiplash,True,adults
1630,Stalker,True,adults
1630,Thor: Ragnarok,True,adults
1630,Laura,True,adults
1631,Lethal Weapon,True,seniors
1631,The Lord of the Rings: The Two Towers,True,seniors
1631,Once Were Warriors,True,seniors
1631,Tropa de Elite,True,seniors
1631,Waking Life,True,seniors
1631,The Treasure of the Sierra Madre,False,seniors
1631,Uri: The Surgical Strike,True,seniors
1631,Rebel Without a Cause,True,seniors
1631,Dancer in the Dark,True,seniors
1631,The Breakfast Club,True,seniors
1631,Remember the Titans,True,seniors
1632,The King's Speech,True,adults
1632,OMG: Oh My God!,False,adults
1632,The Florida Project,True,adults
1632,Du rififi chez les hommes,True,adults
1632,Schindler's List,True,adults
1632,Breakfast at Tiffany's,True,adults
1632,Blazing Saddles,False,adults
1632,Contratiempo,False,adults
1632,Dirty Harry,True,adults
1632,Kakushi-toride no san-akunin,True,adults
1632,Alien,True,adults
1633,Naked,True,seniors
1633,The Prestige,True,seniors
1633,Enter the Dragon,True,seniors
1633,Watchmen,True,seniors
1633,The Fault in Our Stars,True,seniors
1633,The Magdalene Sisters,True,seniors
1633,Eastern Promises,True,seniors
1633,Do the Right Thing,True,seniors
1633,Ghostbusters,True,seniors
1633,Lion,True,seniors
1633,Monty Python and the Holy Grail,False,seniors
1633,Nosferatu,True,seniors
1633,Der Name der Rose,True,seniors
1634,Eastern Promises,True,youth
1634,Jojo Rabbit,True,youth
1634,Jaws,True,youth
1634,Hacksaw Ridge,True,youth
1634,Mustang,True,youth
1634,To Kill a Mockingbird,True,youth
1634,Creed,True,youth
1634,Get Out,False,youth
1635,Skyfall,True,seniors
1635,Incendies,True,seniors
1635,Almost Famous,False,seniors
1635,To Kill a Mockingbird,True,seniors
1635,Zodiac,True,seniors
1635,Enter the Dragon,True,seniors
1635,Lat sau san taam,True,seniors
1635,Prisoners,True,seniors
1635,How to Train Your Dragon,False,seniors
1635,Hachi: A Dog's Tale,True,seniors
1635,Mandariinid,True,seniors
1636,The Circus,True,youth
1636,Gongdong gyeongbi guyeok JSA,True,youth
1636,All About Eve,True,youth
1636,K.G.F: Chapter 1,True,youth
1636,Forushande,True,youth
1637,Rebecca,True,adults
1637,Tenkû no shiro Rapyuta,True,adults
1637,Ed Wood,True,adults
1637,Office Space,True,adults
1637,Le samouraï,True,adults
1637,Zerkalo,True,adults
1637,The Curious Case of Benjamin Button,True,adults
1637,The Ten Commandments,True,adults
1637,Touch of Evil,True,adults
1638,Papillon,True,youth
1638,Wreck-It Ralph,True,youth
1638,Fiddler on the Roof,True,youth
1638,The Exorcist,True,youth
1638,The Usual Suspects,True,youth
1638,Notorious,True,youth
1638,Knives Out,True,youth
1638,Once,True,youth
1638,Le charme discret de la bourgeoisie,True,youth
1638,Nuovo Cinema Paradiso,True,youth
1639,Once Upon a Time in America,False,seniors
1639,The Departed,True,seniors
1639,The Secret of Kells,True,seniors
1639,Full Metal Jacket,False,seniors
1639,Giant,True,seniors
1639,The Red Shoes,True,seniors
1639,Django Unchained,True,seniors
1639,Raiders of the Lost Ark,True,seniors
1639,Tengoku to jigoku,True,seniors
1639,Captain America: Civil War,True,seniors
1639,Ang-ma-reul bo-at-da,True,seniors
1639,Rockstar,True,seniors
1639,Me and Earl and the Dying Girl,True,seniors
1639,The Hobbit: The Desolation of Smaug,True,seniors
1639,Into the Wild,True,seniors
1639,Man on Fire,True,seniors
1640,Gilda,True,seniors
1640,Udaan,True,seniors
1640,"Lock, Stock and Two Smoking Barrels",True,seniors
1640,Duck Soup,True,seniors
1640,Sherlock Holmes,True,seniors
1640,City Lights,True,seniors
1640,The Boondock Saints,True,seniors
1640,Dirty Harry,True,seniors
1640,Carlito's Way,True,seniors
1640,Mar adentro,True,seniors
1640,Per un pugno di dollari,True,seniors
1640,Todo sobre mi madre,False,seniors
1640,Celda 211,True,seniors
1640,Ford v Ferrari,True,seniors
1641,Gone with the Wind,True,seniors
1641,Fantasia,False,seniors
1641,La migliore offerta,False,seniors
1641,The Grand Budapest Hotel,True,seniors
1641,Lage Raho Munna Bhai,True,seniors
1641,I Am Sam,True,seniors
1641,Mary Poppins,True,seniors
1641,Waking Life,True,seniors
1641,A Streetcar Named Desire,True,seniors
1641,Klaus,True,seniors
1641,Captain America: The Winter Soldier,True,seniors
1641,North by Northwest,True,seniors
1642,La passion de Jeanne d'Arc,True,seniors
1642,The Trial of the Chicago 7,False,seniors
1642,Cool Hand Luke,True,seniors
1642,Les triplettes de Belleville,False,seniors
1642,The Last of the Mohicans,True,seniors
1642,Aladdin,True,seniors
1642,Captain America: The Winter Soldier,True,seniors
1642,Kind Hearts and Coronets,True,seniors
1642,Un prophète,True,seniors
1642,Zerkalo,True,seniors
1642,Terminator 2: Judgment Day,True,seniors
1643,City Lights,True,seniors
1643,The Great Dictator,True,seniors
1643,Who Framed Roger Rabbit,True,seniors
1643,North by Northwest,True,seniors
1643,The Last of the Mohicans,True,seniors
1643,Casablanca,False,seniors
1643,No Country for Old Men,True,seniors
1643,The Shop Around the Corner,True,seniors
1643,Bronenosets Potemkin,False,seniors
1644,Toy Story 2,True,youth
1644,From Here to Eternity,True,youth
1644,The Color Purple,True,youth
1644,Lucky Number Slevin,False,youth
1644,Kelly's Heroes,True,youth
1644,To Have and Have Not,True,youth
1645,OMG: Oh My God!,True,adults
1645,Only the Brave,True,adults
1645,How to Train Your Dragon 2,True,adults
1645,The Apartment,True,adults
1645,Guardians of the Galaxy Vol. 2,True,adults
1645,Goodfellas,True,adults
1645,The Message,True,adults
1645,Singin' in the Rain,True,adults
1645,Pride,True,adults
1645,The Longest Day,True,adults
1645,Rockstar,True,adults
1645,The Thing,True,adults
1645,A Beautiful Mind,True,adults
1645,Star Trek II: The Wrath of Khan,True,adults
1646,The Florida Project,True,seniors
1646,Sicario,True,seniors
1646,American Gangster,True,seniors
1646,The Manchurian Candidate,False,seniors
1646,The Trial of the Chicago 7,True,seniors
1646,Batman Begins,False,seniors
1646,Dead Man's Shoes,True,seniors
1646,The Man Who Shot Liberty Valance,True,seniors
1646,To Have and Have Not,True,seniors
1646,Cape Fear,True,seniors
1646,Höstsonaten,True,seniors
1646,Giant,False,seniors
1647,Under sandet,True,seniors
1647,Dogville,True,seniors
1647,Network,True,seniors
1647,Tombstone,True,seniors
1647,Gravity,False,seniors
1647,Le charme discret de la bourgeoisie,True,seniors
1647,Knockin' on Heaven's Door,True,seniors
1647,The Butterfly Effect,True,seniors
1647,A Streetcar Named Desire,True,seniors
1647,X-Men: Days of Future Past,True,seniors
1647,The Fault in Our Stars,True,seniors
1648,The Man Who Shot Liberty Valance,True,adults
1648,Jojo Rabbit,False,adults
1648,Star Wars: Episode VII - The Force Awakens,True,adults
1648,Searching,True,adults
1648,The Long Goodbye,True,adults
1648,Gifted,True,adults
1648,Ang-ma-reul bo-at-da,True,adults
1648,American Psycho,True,adults
1648,Kakushi-toride no san-akunin,True,adults
